item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	business-price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5
Saucony Omni Drylete Sport Top, Plum/Blue Fire, Medium [Apparel]		0427PI8OA58	saucony-drylete-M	65.02		2015-04-27 15:06:49 PDT		y	1			11				B00IF2MTHM			1			B00IF2MTHM				AMAZON_NA												
Saucony Women's Progrid Kinvara 3 Running Shoe,Blue/White,11 M US [Apparel]		0513P7R39CE	saucony-womens-kinvara-3-11	79.89		2015-05-13 13:00:48 PDT		y	1			11				B006MOS866			1			B006MOS866				AMAZON_NA												
69600120331 Grass/Weed Blade, 8 In. Dia [Tools & Home Improvement]		0522PMEJBHE	saw-blade	24.79		2015-05-22 11:43:51 PDT		y	1			11				B0077P2HZW			1			B0077P2HZW				AMAZON_NA												
Herb Pharm Saw Palmetto Prostate Support [Health and Beauty]		0427PI8IUWW	saw-palmetto-herb-pharm	13.67		2015-04-27 15:04:39 PDT		y	1			11				B000153AKQ			1			B000153AKQ				AMAZON_NA												
Sensodyne Iso-Active Whitening Toothpaste for Sensitive Teeth & Cavity Protec...		0621P4310DE	sensodyne-whitening-toothpaste-gel	17.15		2015-06-21 08:35:08 PDT		y	1			11				B002BSWNI6			1			B002BSWNI6				AMAZON_NA												
Seventh Generation Tampons, Super Plus, Chlorine Free, 20 tampons (Pack of 4)		0522PMEL7K8	seventh-gen-tampons	29.77		2015-05-22 11:44:27 PDT		y	1			11				B001ECQ7TQ			1			B001ECQ7TQ				AMAZON_NA												
WWE SummerSlam Shawn Michaels Figure [Toy]		0319PMEAJJQ	shawn-michaels	14.66		2015-03-19 13:12:52 PDT		y	1			11				B00IVLJ3U8			1			B00IVLJ3U8				AMAZON_NA												
SheaMoisture African Black Soap Eczema Therapy (Medicated) - 5 oz		0609PIUJVL2	shea-moisture-african-black-eczema-bar	8.05		2015-06-09 11:43:36 PDT		y	1			11				B00HB9GM8W			1			B00HB9GM8W				AMAZON_NA												
Shea Moisture African Black Soap w/shea butter 8oz (Pack of 3)		0609PIUIVV8	shea-moisture-african-black-soap-3pack	23.22		2015-06-09 11:43:30 PDT		y	1			11				B00BLQ6WL8			1			B00BLQ6WL8				AMAZON_NA												
Shea Moisture African Black Soap Bar Soap-8 oz [Health and Beauty]		0609PIUJGP8	shea-moisture-african-black-soap-single	8.19		2015-06-09 11:43:32 PDT		y	1			11				B005C2N8IC			1			B005C2N8IC				AMAZON_NA												
Shea Moisture Coconut & Hibiscus 2 Body Wash 16oz & 1 Scrub 12oz Combo [Misc.]		0608PF1H3EQ	shea-moisture-coco-hib-body-bundle	53.21		2015-06-08 11:08:37 PDT		y	1			11				B00JWXPA06			1			B00JWXPA06				AMAZON_NA												
Shea Moisture Raw Shea Butter Restorative Shampoo 13oz and Conditioner Bundle...		0609PIUKGRK	shea-moisture-raw-shamp-cond-bundle	29.6		2015-06-09 11:43:38 PDT		y	1			11				B00HRQQNCO			1			B00HRQQNCO				AMAZON_NA												
Shea Moisture Superfruit Complex 10-in-1 Renewal System Hair Masque 12 Oz.		0609PIUKSFK	shea-moisture-superfriut-hair-masque	15.35		2015-06-09 11:43:43 PDT		y	1			11				B00TCNZFBK			1			B00TCNZFBK				AMAZON_NA												
Shea Moisture Tahitian Noni & Monoi Smooth & Repair Nourishing Hair Masque - ...		0609PIULOK8	shea-moisture-tahitan-noni-monor-masque	14.93		2015-06-09 11:43:48 PDT		y	1			11				B00JDSLQZ8			1			B00JDSLQZ8				AMAZON_NA												
SheaMoisture Superfruit Complex 10-in-1 Renewal System Shampoo [Misc.]		0623P7AA9KE	sheamoist-10-1-superfruit-shampoo-13oz	14.99		2015-06-23 11:43:45 PDT		y	1			11				B00SEN8WUA			1			B00SEN8WUA				AMAZON_NA												
Shea Moisture Foaming Milk Body Wash Coconut and Hibiscus [Health and Beauty]		0621P432718	sheamoist-coco-hub-foam-milk-wash	14.01		2015-06-21 08:35:38 PDT		y	1			11				B00A2WH126			1			B00A2WH126				AMAZON_NA												
Shea Moisture Mango & Carrot Kids Extra-Nourishing Shampoo 8oz		0621P433QCW	sheamoist-mango-carrot-kids-shampoo	14.12		2015-06-21 08:36:06 PDT		y	1			11				B00ESQ0WFU			1			B00ESQ0WFU				AMAZON_NA												
carter's Miranda2 Mary Jane (Toddler/Little Kid/Big Kid),Pink,8 M US Toddler		0612PQFB1MQ	shoe-carters-miranda-G8	24.62		2015-06-12 11:27:29 PDT		y	1			11				B000WHLK1E			1			B000WHLK1E				AMAZON_NA												
Hoka One One Women's W Bondi 4 Grey/Hawaiian Ocean Running Shoe 7 Women US		0608PF0BFNW	shoe-hokaoneone-bondi-grey-W7	150.75		2015-06-08 10:27:31 PDT		y	1			11				B00LGXUWXU			1			B00LGXUWXU				AMAZON_NA												
Hoka One One Stinson Lite Running Shoe - Mens Blue/White/Black, 11.5 [Shoes]		0608PF0BEOW	shoe-hokaoneone-stinson-blue-M11.5	160.75		2015-06-08 10:27:29 PDT		y	1			11				B00HAUP0W6			1			B00HAUP0W6				AMAZON_NA												
Mizuno Men's Wave Creation 15 Running Shoe,White,10 D US [Shoes]		0612PQFAXU2	shoe-mizuno-creation-white-M10	92.24		2015-06-12 11:27:15 PDT		y	1			11				B00CSMBQ7Y			1			B00CSMBQ7Y				AMAZON_NA												
Mozo 3831 Men's 125th Street Shoe Black Patent Leather 14 M US [Shoes]		0608PF0B992	shoe-mozo-125th-street-M14	119.9		2015-06-08 10:27:20 PDT		y	1			11				B00C0CO2TG			1			B00C0CO2TG				AMAZON_NA												
Nike Men's Dunk High Pro SB, GAME ROYAL/BLACK-WHITE-PHOTO BLUE, 10.5 M US		0525PQ3494Q	shoe-nike-dunk-blue-10.5	85.42		2015-05-25 16:14:04 PDT		y	1			11				B00N5V0BE6			1			B00N5V0BE6				AMAZON_NA												
Nike Women's Free 5.0 TR Fit 4 White/Mtllc Silver/Mtllc Slvr Training Shoe 7....		0612PQFAWL2	shoe-nike-free-5.0-white-W7.5	130		2015-06-12 11:27:13 PDT		y	1			11				B00DTX9STE			1			B00DTX9STE				AMAZON_NA												
Nike Jordan Men's Air Jordan 1 Mid Black/Vibrant Yellow/Wolf Grey Basketball ...		0612PQFCVVQ	shoe-nike-jordan-black-M10.5	104.87		2015-06-12 11:29:54 PDT		y	1			11				B00KYE51OC			1			B00KYE51OC				AMAZON_NA												
Nike Men's The Overplay VIII Black/Black/Anthracite Basketball Shoe 13 Men US		0612PQFCUJE	shoe-nike-overplay-black-M13	81.88		2015-06-12 11:29:51 PDT		y	1			11				B00FENSLBS			1			B00FENSLBS				AMAZON_NA												
Nike Men's The Overplay VIII White/Mtlc Dark Grey/Mid Navy Basketball Shoe 12...		0612PQFCSEQ	shoe-nike-overplay-white-M12	105.63		2015-06-12 11:29:47 PDT		y	1			11				B00FL7D3LU			1			B00FL7D3LU				AMAZON_NA												
Nike Men's The Overplay VIII White/Mtlc Dark Grey/Mid Navy Basketball Shoe 13...		0612PQFCT9K	shoe-nike-overplay-white-M13	106.09		2015-06-12 11:29:49 PDT		y	1			11				B00FL7D81U			1			B00FL7D81U				AMAZON_NA												
PUMA Men's Carson Runner Glitch Sneaker, Black/High Risk Red, 9 M US [Apparel]		0525PQ345ZE	shoe-puma-carson-red-M9	65.99		2015-05-25 16:13:40 PDT		y	1			11				B00LV8FLBS			1			B00LV8FLBS				AMAZON_NA												
PUMA Men's Carson Runner Glitch Sneaker, Black/High Risk Red, 9.5 M US [Apparel]		0525PQ345NQ	shoe-puma-carson-red-M9.5	71.13		2015-05-25 16:13:38 PDT		y	1			11				B00LV8FLHC			1			B00LV8FLHC				AMAZON_NA												
PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,6.5 M US [Shoes]		0608PF0BK28	shoe-puma-drift-cat-black-shadow-M6.5	87.99		2015-06-08 10:27:39 PDT		y	1			11				B00GV3RMJ2			1			B00GV3RMJ2				AMAZON_NA												
PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,10.5 M US [Shoes]		0525PPPZ0NE	shoe-puma-drift-cat-black/peacoat-M10.5	80.4		2015-05-25 09:46:25 PDT		y	1			11				B00HTARPYS			1			B00HTARPYS				AMAZON_NA												
PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,12 M US [Shoes]		0525PPPZ60Q	shoe-puma-drift-cat-black/peacoat-M12	144.13		2015-05-25 09:46:29 PDT		y	1			11				B00HTARR5K			1			B00HTARR5K				AMAZON_NA												
PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,8 M US [Shoes]		0525PPPZB2E	shoe-puma-drift-cat-black/peacoat-M8	81.56		2015-05-25 09:46:33 PDT		y	1			11				B00HTAROQM			1			B00HTAROQM				AMAZON_NA												
PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,9 M US [Shoes]		0608PF0BNBQ	shoe-puma-drift-cat-blk-shadow-M9	79.99		2015-06-08 10:27:44 PDT		y	1			11				B00GV3RSS2			1			B00GV3RSS2				AMAZON_NA												
PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,7 M US [Shoes]		0525PPPYOAE	shoe-puma-drift-cat-peacoat/black-M7	80.4		2015-05-25 09:46:14 PDT		y	1			11				B00HTARO80			1			B00HTARO80				AMAZON_NA												
PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,9 M US [Shoes]		0608PF0BILQ	shoe-puma-drift-cat-peacock-white-M9	81.61		2015-06-08 10:27:37 PDT		y	1			11				B00HTARP84			1			B00HTARP84				AMAZON_NA												
PUMA Men's Drift Cat 6 Shoe,White/Black/Limestone Gray,7.5 M US [Shoes]		0525PPPYR42	shoe-puma-drift-cat-white/black-M7.5	76.52		2015-05-25 09:46:16 PDT		y	1			11				B00GV3S5FM			1			B00GV3S5FM				AMAZON_NA												
PUMA Men's Drift Cat 6 Shoe,White/Black/Limestone Gray,7 M US [Shoes]		0608PF0BLR2	shoe-puma-drift-cat-wht-blk-limestone-M7	78.41		2015-06-08 10:27:41 PDT		y	1			11				B00GV3S5K2			1			B00GV3S5K2				AMAZON_NA												
PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,BMW Team Blue/White,9...		0608PF0B9VK	shoe-puma-future-cat-blue-white-M9.5	120.59		2015-06-08 10:27:21 PDT		y	1			11				B00FJEOOB8			1			B00FJEOOB8				AMAZON_NA												
PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,BMW Team Blue/White,1...		0525PQ346P8	shoe-puma-future-cat-bmw-carbon-M11.5	134.78		2015-05-25 16:13:45 PDT		y	1			11				B00FJEOSD2			1			B00FJEOSD2				AMAZON_NA												
PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,BMW Team Blue/White,9...		0525PQ346GW	shoe-puma-future-cat-bmw-carbon-M9	120.59		2015-05-25 16:13:43 PDT		y	1			11				B00FJEOO3Q			1			B00FJEOO3Q				AMAZON_NA												
PUMA Men's Future Cat M1 Ferrari NM Motorsport Shoe,White/Rosso Corsa,11.5 M US		0608PF0B2QW	shoe-puma-future-cat-white-M11.5	131.95		2015-06-08 10:27:07 PDT		y	1			11				B00DOG5VWY			1			B00DOG5VWY				AMAZON_NA												
PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,White/BMW Team Blue,9...		0608PF0BB22	shoe-puma-future-cat-white-blue-M9.5	140.04		2015-06-08 10:27:23 PDT		y	1			11				B00DOG6KSI			1			B00DOG6KSI				AMAZON_NA												
PUMA Men's Future Cat S1 Graphic Pack Shoe,White/White/Crimson,7.5 M US [Shoes]		0525PPPYYAE	shoe-puma-future-cat-white/crimson-M7.5	109.54		2015-05-25 09:46:23 PDT		y	1			11				B00GV3YUE2			1			B00GV3YUE2				AMAZON_NA												
PUMA Men's Drift Cat 6 Shoe,White/Black/Limestone Gray,11 M US [Shoes]		0525PPPZ8JK	shoe-puma-future-cat-white/gray-M11	90.99		2015-05-25 09:46:31 PDT		y	1			11				B00GV3RXM8			1			B00GV3RXM8				AMAZON_NA												
PUMA Men's Future Cat S1 Graphic Pack Shoe,White/White/Crimson,11.5 M US [Shoes]		0608PF0B3T8	shoe-puma-future-s1-white/crimson-M11.5	107.43		2015-06-08 10:27:10 PDT		y	1			11				B00GV3YNDA			1			B00GV3YNDA				AMAZON_NA												
PUMA Men's Rio Lux M Slide Sandal, White/Black, 7 M US [Shoes]		0608PF0BOUQ	shoe-puma-rio-lux-white-M7	34		2015-06-08 10:27:47 PDT		y	1			11				B00NQHLRN8			1			B00NQHLRN8				AMAZON_NA												
PUMA Men's San Paulo Sandal,High Risk Red,12 M US [Apparel]		0608PF0BQ18	shoe-puma-sao-paulo-red-M12	29.99		2015-06-08 10:27:49 PDT		y	1			11				B00K3HLC5M			1			B00K3HLC5M				AMAZON_NA												
PUMA Men's San Paulo Sandal,High Risk Red,7 M US [Apparel]		0608PF0BQW2	shoe-puma-sao-paulo-red-M7	29.99		2015-06-08 10:27:50 PDT		y	1			11				B00K3HL5DQ			1			B00K3HL5DQ				AMAZON_NA												
PUMA Women's Soleil Leather Fashion Sneaker,White/PUMA Silver,6 B US [Apparel]		0525PPPZ37W	shoe-puma-soleil-white-W6	89.43		2015-05-25 09:46:27 PDT		y	1			11				B0058XLYYU			1			B0058XLYYU				AMAZON_NA												
PUMA Women's Soleil Leather Fashion Sneaker,White/PUMA Silver,6.5 B US [Apparel]		0525PPPZIYK	shoe-puma-soleil-white-W6.5	80.39		2015-05-25 09:46:40 PDT		y	1			11				B0058XLPWG			1			B0058XLPWG				AMAZON_NA												
PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,8.5 B US		0608PF0BHG2	shoe-puma-tazon-5-black-purple-W8.5	67		2015-06-08 10:27:34 PDT		y	1			11				B00DY7TM8W			1			B00DY7TM8W				AMAZON_NA												
PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,6 B US		0525PQ346XK	shoe-puma-tazon-black/purple-W6	79.99		2015-05-25 16:13:47 PDT		y	1			11				B00DY7TJGC			1			B00DY7TJGC				AMAZON_NA												
PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,7 B US		0525PQ347AW	shoe-puma-tazon-black/purple-W7	64.32		2015-05-25 16:13:50 PDT		y	1			11				B00DY7TK9S			1			B00DY7TK9S				AMAZON_NA												
PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,7.5 B US		0525PQ347KW	shoe-puma-tazon-black/purple-W7.5	67		2015-05-25 16:13:52 PDT		y	1			11				B00DY7TL9W			1			B00DY7TL9W				AMAZON_NA												
PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,8 B US		0525PQ347Y8	shoe-puma-tazon-black/purple-W8	67		2015-05-25 16:13:54 PDT		y	1			11				B00DY7TLTC			1			B00DY7TLTC				AMAZON_NA												
PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,9 B US		0525PQ348KQ	shoe-puma-tazon-black/purple-W9	79.99		2015-05-25 16:13:59 PDT		y	1			11				B00DY7TMMS			1			B00DY7TMMS				AMAZON_NA												
PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,9.5 B US		0525PQ3487E	shoe-puma-tazon-black/purple-W9.5	133.73		2015-05-25 16:13:57 PDT		y	1			11				B00DY7TN9A			1			B00DY7TN9A				AMAZON_NA												
PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,5.5 B US		0525PQ3455E	shoe-puma-tazon-white-fuchsia-W5.5	79.99		2015-05-25 16:13:34 PDT		y	1			11				B00GWGAGBY			1			B00GWGAGBY				AMAZON_NA												
PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,7 B US [Shoes]		0525PQ344S2	shoe-puma-tazon-white-fuchsia-W7	67		2015-05-25 16:13:32 PDT		y	1			11				B00GWGAG2I			1			B00GWGAG2I				AMAZON_NA												
PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,7.5 B US		0525PQ343YW	shoe-puma-tazon-white-fuchsia-W7.5	67		2015-05-25 16:13:27 PDT		y	1			11				B00GWGAGP0			1			B00GWGAGP0				AMAZON_NA												
PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,8 B US [Shoes]		0525PQ344C8	shoe-puma-tazon-white-fuchsia-W8	67		2015-05-25 16:13:30 PDT		y	1			11				B00GWGAI1C			1			B00GWGAI1C				AMAZON_NA												
PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,9 B US [Shoes]		0525PQ345IQ	shoe-puma-tazon-white-fuchsia-W9	67		2015-05-25 16:13:37 PDT		y	1			11				B00GWGAISA			1			B00GWGAISA				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Black/Black/Ribbon Red,7US/ D US [Shoes]		0525PPPYTB8	shoe-puma-vedano-black-M7	62.05		2015-05-25 09:46:18 PDT		y	1			11				B00595JPD4			1			B00595JPD4				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Black/Black/Ribbon Red,8.5US/ D US		0525PPPZ6AQ	shoe-puma-vedano-black-M8.5	62.05		2015-05-25 09:46:29 PDT		y	1			11				B00595JPP2			1			B00595JPP2				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,10.5 D US [Shoes]		0525PQ3461W	shoe-puma-vedano-gray-M10.5	109.97		2015-05-25 16:13:39 PDT		y	1			11				B009FM3Y70			1			B009FM3Y70				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,11.5 D US [Shoes]		0525PQ346VW	shoe-puma-vedano-gray-M11.5	84.96		2015-05-25 16:13:45 PDT		y	1			11				B009FM3YLG			1			B009FM3YLG				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,7.5 D US [Shoes]		0525PPPZBUQ	shoe-puma-vedano-grey-M7.5	100.4		2015-05-25 09:46:33 PDT		y	1			11				B009FM3WD6			1			B009FM3WD6				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,8.5 D US [Shoes]		0608PF0BWXK	shoe-puma-vedano-perf-steel-M8.5	110.54		2015-06-08 10:28:01 PDT		y	1			11				B009FM3WWW			1			B009FM3WWW				AMAZON_NA												
Puma Men's Vedano V Fashion Sneaker,Black/Black/Ribbon Red (12.5) [Apparel]		0608PF0BXWK	shoe-puma-vedano-v-black-red-M12.5	121		2015-06-08 10:28:03 PDT		y	1			11				B006HFPKHK			1			B006HFPKHK				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,11 D US [Shoes]		0608PF0BTYW	shoe-puma-verdano-perf-steel-M11	99.66		2015-06-08 10:27:55 PDT		y	1			11				B009FM3YF2			1			B009FM3YF2				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,12 D US [Shoes]		0608PF0BVPE	shoe-puma-verdano-perf-steel-M12	110.54		2015-06-08 10:27:58 PDT		y	1			11				B009FM3Z6A			1			B009FM3Z6A				AMAZON_NA												
PUMA Men's Rio Lux M Slide Sandal, White/Black, 10 M US [Shoes]		0525PQ34482	shoe-pump-rio-lux-black/white-2-M10	36.35		2015-05-25 16:13:29 PDT		y	1			11				B00NQHLTZY			1			B00NQHLTZY				AMAZON_NA												
PUMA Men's Rio Lux M Slide Sandal, Black/White, 10 M US [Shoes]		0525PQ343Y2	shoe-pump-rio-lux-black/white-M10	36.35		2015-05-25 16:13:27 PDT		y	1			11				B00MYFCEJY			1			B00MYFCEJY				AMAZON_NA												
PUMA Men's San Paulo Sandal,High Risk Red,10 M US [Apparel]		0525PQ344JQ	shoe-pump-rio-lux-risk-red-M10	35.09		2015-05-25 16:13:31 PDT		y	1			11				B00K3HLCAW			1			B00K3HLCAW				AMAZON_NA												
PUMA Men's Rio Lux M Slide Sandal, White/Black, 12 M US [Shoes]		0525PQ3452W	shoe-pump-rio-lux-white/black-M12	29.75		2015-05-25 16:13:35 PDT		y	1			11				B00NQHLW7E			1			B00NQHLW7E				AMAZON_NA												
PUMA Men's Rio Lux M Slide Sandal, White/Black, 13 M US [Shoes]		0525PQ345EK	shoe-pump-rio-lux-white/black-M13	36.35		2015-05-25 16:13:36 PDT		y	1			11				B00NQHLXGY			1			B00NQHLXGY				AMAZON_NA												
PUMA Men's Rio Lux M Slide Sandal, White/Black, 9 M US [Shoes]		0525PQ344UK	shoe-pump-rio-lux-white/black-M9	29.75		2015-05-25 16:13:33 PDT		y	1			11				B00NQHLTCC			1			B00NQHLTCC				AMAZON_NA												
Teva Women's Kimtah II WP Mesh Hiking Shoe [Shoes]		0608PF0B5GE	shoe-teva-kimtah-blue-W5	87.99		2015-06-08 10:27:13 PDT		y	1			11				B00ASTUBHK			1			B00ASTUBHK				AMAZON_NA												
Teva Women's Kimtah II WP Mesh Hiking Shoe [Shoes]		0608PF0B41K	shoe-teva-kimtah-blue-W5.5	87.99		2015-06-08 10:27:10 PDT		y	1			11				B00ASTUAJO			1			B00ASTUAJO				AMAZON_NA												
Teva Women's Kimtah II WP Mesh Hiking Shoe [Shoes]		0608PF0BBR2	shoe-teva-kimtah-blue-W7	87.06		2015-06-08 10:27:24 PDT		y	1			11				B00ASTUBRU			1			B00ASTUBRU				AMAZON_NA												
Teva Women's Kimtah II WP Mesh Hiking Shoe [Shoes]		0608PF0BDF2	shoe-teva-kimtah-blue-W7.5	97.48		2015-06-08 10:27:26 PDT		y	1			11				B00ASTUAZI			1			B00ASTUAZI				AMAZON_NA												
Teva Women's Kimtah II WP Mesh Hiking Shoe [Shoes]		0608PF0B6OK	shoe-teva-kimtah-blue-W8.5	100.44		2015-06-08 10:27:15 PDT		y	1			11				B00ASTUB48			1			B00ASTUB48				AMAZON_NA												
Teva Women's Kimtah II WP Mesh Hiking Shoe [Shoes]		0608PF0B86Q	shoe-teva-klmtah-blue-W9	79.99		2015-06-08 10:27:17 PDT		y	1			11				B00ASTUC42			1			B00ASTUC42				AMAZON_NA												
Teva Women's Surge Event Waterproof Hiking Shoe,Grey,7.5 M US [Shoes]		0608PF0B0XW	shoe-teva-surge-event-grey-pink-W7.5	79.99		2015-06-08 10:27:07 PDT		y	1			11				B00H41MI58			1			B00H41MI58				AMAZON_NA												
Under Armour Men's UA Scorpio Running Shoes 8 Graphite [Apparel]		0612PQFAVM2	shoe-under-armour-scorpio-M8	149.99		2015-06-12 11:27:11 PDT		y	1			11				B00PXYHDC6			1			B00PXYHDC6				AMAZON_NA												
Under Armour Men's UA Scorpio Running Shoes 10 Steel [Apparel]		0612PQFB27K	shoe-under-armour-scorpio-steel-M10	134.99		2015-06-12 11:27:32 PDT		y	1			11				B00T5LY73G			1			B00T5LY73G				AMAZON_NA												
carter's Flora C Floral Aqua Sock (Toddler/Little Kid), Blue/Neon Pink, 7 M U...		0610PMPU9GE	shoe_	35.99		2015-06-10 10:45:34 PDT		y	1			11				B00MTKO0IW			1			B00MTKO0IW				AMAZON_NA												
carter's Flora C Floral Aqua Sock (Toddler/Little Kid), Blue/Neon Pink, 10 M ...		0610PMPU8EW	shoe_2	35.99		2015-06-10 10:45:32 PDT		y	1			11				B00MTKO1VS			1			B00MTKO1VS				AMAZON_NA												
adidas Performance Duramo Slide K Sandal (Little Kid/Big Kid), Bahia Blue S14...		0610PMPU7RK	shoe_3	23.96		2015-06-10 10:45:30 PDT		y	1			11				B00DQZ4V6U			1			B00DQZ4V6U				AMAZON_NA												
adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/B...		0610PMPU70W	shoe_4	26.66		2015-06-10 10:45:26 PDT		y	1			11				B002DW9LIA			1			B002DW9LIA				AMAZON_NA												
adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/B...		0610PMPU4UK	shoe_5	29.99		2015-06-10 10:45:23 PDT		y	1			11				B002DW9LJY			1			B002DW9LJY				AMAZON_NA												
adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/B...		0610PMPU392	shoe_6	29.97		2015-06-10 10:45:19 PDT		y	1			11				B002DW9LJO			1			B002DW9LJO				AMAZON_NA												
adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/B...		0610PMPU108	shoe_7	26.94		2015-06-10 10:45:16 PDT		y	1			11				B002DW9LHQ			1			B002DW9LHQ				AMAZON_NA												
crocs Women's 14698 Duet SPT Skimmer,Hot Pink/White,8 M US [Shoes]		0610PMPUAZE	shoe_crocs-womens-skimmer-W8	50.24		2015-06-10 10:45:35 PDT		y	1			11				B00ANJL2N2			1			B00ANJL2N2				AMAZON_NA												
Easy Spirit Women's Riptide Clog,Light Natural/Multi Fabric,7 W US [Shoes]		0610PMPSUO2	shoe_easy-spirit-riptide-natural-W7	82.5		2015-06-10 10:44:08 PDT		y	1			11				B006MJACIS			1			B006MJACIS				AMAZON_NA												
Native Jefferson Slip-On (Toddler/Little Kid),Regatta Blue,J2 M US Big Kid		0610PMPSMPE	shoe_native-jefferson-blue-G2	33.99		2015-06-10 10:43:56 PDT		y	1			11				B0078IFJTY			1			B0078IFJTY				AMAZON_NA												
Sam Edelman Women's Adora Platform Sandal,Leopard,9 M US [Shoes]		0610PMPUDO2	shoe_sam-edelman-leopard-W9	130.65		2015-06-10 10:45:42 PDT		y	1			11				B00GNM64SG			1			B00GNM64SG				AMAZON_NA												
Speedo Women's Exsqueeze Me Zori Flop,Fuchsia/Slphur,10 M US [Apparel]		0610PMPUGG2	shoe_speedo-womens-sandal-green-W10	33.99		2015-06-10 10:45:48 PDT		y	1			11				B00EHRRNQG			1			B00EHRRNQG				AMAZON_NA												
PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,9 D US [Shoes]		0608PF0BELK	shoes-puma-verdano-perf-grey-M9	110.54		2015-06-08 10:27:28 PDT		y	1			11				B009FM3X94			1			B009FM3X94				AMAZON_NA												
Shopkins Season 2 Value Pack - 16 Shopkins, 1 12-pack and 2 2-packs (3 Piece ...		0609PIUM5ME	shopkins-12-and-2-baskets	30.5		2015-06-09 11:43:51 PDT		y	1			11				B00TONTF3M			1			B00TONTF3M				AMAZON_NA												
Shopkins Shopping Basket Season 2 Case of 30 [Toy]		0515PAVPZ4W	shopkins-case30	300		2015-05-15 14:31:48 PDT		y	1			11				B00QFO8F2U			1			B00QFO8F2U				AMAZON_NA												
